CourseCategory,InstRating,Lectures,Duration,AvgRating,LastUpdated,Fee,Discount,cbrt_NumberRatings,cbrt_Enrollment,cbrt_Student,cbrt_Review
design,4.5,86.0,8.816666666666666,4.5,7.0,16.99,88.0,14.013592241546897,30.886857766216202,56.76314974054297,27.68220607340738
programming,4.3,60.0,5.483333333333333,3.8,12.0,16.99,58.0,8.96280949311433,14.462447418811124,106.40261620378516,48.42703450622569
personal_development,4.6,27.0,1.25,4.6,6.0,16.99,86.0,13.19240456820296,21.573034480011934,34.11151390068653,23.884280905175086
it_software,4.7,50.0,5.033333333333333,4.7,6.0,16.99,84.0,21.555113692166195,38.07671482911125,53.601780218588786,34.14842836507003
personal_development,4.7,78.0,7.366666666666666,4.7,6.0,17.99,84.0,11.807100963907338,19.662675943432667,35.147405528215415,24.20199878761923
it_software,4.7,60.0,5.1,4.7,8.0,16.99,75.0,11.705809567636177,24.074996881859278,82.55136073354583,54.92220406132286
lifestyle,4.5,127.0,12.266666666666667,4.5,6.0,17.99,90.0,19.06349945489815,53.46126406757997,126.24136986395587,62.60388057888053
programming,4.5,63.0,10.416666666666666,4.5,6.0,21.99,92.0,6.231679684369752,16.646687169864066,33.12897187450805,14.782033225679747
it_software,4.6,84.0,9.2,4.6,6.0,16.99,89.0,16.443331770074096,22.143007778569906,67.96891601227784,46.445266467106194
it_software,4.2,117.0,13.816666666666666,4.3,7.0,16.99,73.0,9.431642272283664,15.243435318369041,40.51581965945303,19.585641295313785
business,4.5,358.0,36.38333333333333,4.5,6.0,69.99,90.0,13.667327616920712,19.694524662136836,22.622052768728125,15.045786026379957
programming,4.6,318.0,36.25,4.4,6.0,11.4922,89.0,13.827823163105307,25.08451397358383,87.55182779881764,63.72834071326919
marketing,4.6,188.0,16.85,4.6,6.0,16.99,80.0,14.47836647119853,23.33779959856626,37.860290300961466,23.814542814944083
it_software,4.5,38.0,7.533333333333333,4.6,8.0,17.99,77.0,13.115344372339422,27.21726844623745,60.03414722909235,36.69508357249248
it_software,4.4,217.0,23.933333333333334,4.3,9.0,21.8966,32.0,11.595301307469718,18.441745168233787,63.00461879297199,24.576879150871044
programming,4.2,492.0,42.61666666666667,4.5,6.0,21.99,79.0,12.781353056798615,31.08164396194461,66.03732201922676,20.491965917834847
business,4.6,85.0,61.833333333333336,4.1,6.0,16.99,87.0,8.056886202875548,12.09872262999411,13.011823562679217,10.534279499831536
it_software,4.4,126.0,10.2,4.4,6.0,9.3018,89.0,12.609701103711252,24.989862556511877,39.08921063797418,23.992474492379117
lifestyle,4.5,140.0,10.233333333333333,4.5,10.0,21.99,32.0,10.026595869929169,17.21300620726316,29.79677457095411,10.247173521670287
personal_development,4.5,42.0,7.866666666666667,4.5,10.0,27.99,88.0,26.086007091049904,38.383919771878496,38.50075896631655,26.109498751938744
programming,4.4,77.0,6.466666666666667,4.4,6.0,20.99,67.0,17.70613382908519,27.738639399161563,42.034552066183906,31.590150751958394
lifestyle,4.4,162.0,20.183333333333334,4.2,8.0,23.99,43.0,9.888767316511466,19.711697382754473,36.14448109746276,22.707059846847557
programming,4.5,65.0,3.85,4.5,7.0,12.0398,30.0,19.345480541715887,34.278281292114954,116.31730407156998,77.35402282010756
programming,3.8,44.0,5.116666666666666,3.6,6.0,19.99,88.0,5.614672408001491,10.32592832868849,11.457308631964874,6.299605249474366
design,4.6,36.0,9.416666666666666,4.6,6.0,16.99,92.0,27.549332935101475,49.73028098258126,60.85354096083535,30.953798676491942
business,4.3,66.0,8.05,4.3,9.0,19.99,67.0,9.21695047705754,18.47891437436033,54.9128095099594,27.257706206444176
programming,4.6,261.0,31.433333333333334,4.6,6.0,9.3018,83.0,9.553712362070033,14.324073100382654,19.182905792089077,14.627881916789157
business,4.4,76.0,2.8833333333333333,4.5,6.0,17.99,91.0,9.329363390985687,18.234583841262022,37.0204415897625,23.87668226407279
programming,4.7,207.0,41.266666666666666,4.7,6.0,11.4922,86.0,23.36591819307781,37.48236207576778,60.77043518744851,44.324902134719956
business,4.4,82.0,8.166666666666666,4.3,6.0,16.99,77.0,8.158305107421281,12.413807027797635,22.25461756624232,11.89727122423173
business,4.4,101.0,11.0,4.5,6.0,20.99,72.0,8.684545602717154,13.763017974220512,14.959892856715939,9.739963373377918
programming,4.5,125.0,17.783333333333335,4.6,6.0,10.9446,91.0,16.434697508311757,27.899726362599306,76.86821783426342,57.80632985038967
programming,4.6,563.0,41.833333333333336,4.6,6.0,19.99,85.0,35.80475577405644,56.335780231315866,73.08734150770488,41.354841967821685
business,4.5,29.0,2.466666666666667,4.6,7.0,27.99,91.0,17.158834310978904,26.445479458479,105.12664989589508,69.75739142218046
personal_development,4.5,93.0,1.7833333333333332,4.5,6.0,16.99,92.0,13.264787098800738,19.3490425894012,47.31655933217567,31.122649726029554
personal_development,4.4,109.0,7.766666666666667,4.4,6.0,16.99,84.0,8.93366870848045,14.699193193105014,37.674740048582514,25.637980732444145
lifestyle,4.7,56.0,2.9833333333333334,4.5,6.0,21.99,85.0,5.5178483527622415,8.471647168509786,9.788908734864755,6.619105948026229
programming,4.6,84.0,13.066666666666666,4.6,9.0,21.99,88.0,13.501143021646673,20.24693852005457,35.910787332518126,20.87606518044639
it_software,4.3,120.0,13.533333333333331,4.2,10.0,16.99,89.0,11.388333196056406,17.36356492723583,106.40261620378516,48.42703450622569
programming,4.2,289.0,35.2,4.3,6.0,24.99,92.0,17.352501805459504,27.209166460708282,36.39457915490681,22.730954555025296
personal_development,4.2,19.0,3.183333333333333,4.4,6.0,16.99,73.0,12.392138617490858,25.609042215965005,32.435136905354256,15.855469192339754
business,4.4,22.0,2.4166666666666665,4.4,8.0,99.99,83.0,10.234459893824098,15.240565695688591,17.50503256622541,11.642216368026384
business,4.4,103.0,12.816666666666666,4.4,6.0,24.99,69.0,15.00444312822194,25.263349474668033,26.25634011632979,15.559604010514459
business,4.4,56.0,3.45,4.4,6.0,16.99,74.0,13.384938896144408,29.82228263007725,94.07422084382999,40.337764844837125
programming,4.5,36.0,12.766666666666667,4.6,7.0,21.99,88.0,10.991729320190025,18.949078792969136,93.26267895364288,59.85436903523843
design,4.5,13.0,1.2833333333333332,4.5,7.0,16.99,64.0,15.340366443789158,23.66906894436151,24.288757239403118,16.086768187841827
programming,4.5,59.0,10.083333333333334,4.4,7.0,16.99,84.0,14.106333187673364,23.055944467453475,45.78777474788561,23.89596168997158
it_software,4.5,94.0,7.05,4.5,6.0,19.99,84.0,10.033222835420892,24.732617117726072,45.30070220003174,23.49101814590526
programming,4.4,343.0,35.3,4.5,6.0,23.99,92.0,12.93458260744536,23.97972825253524,61.45331023455361,28.846193230715457
it_software,4.1,160.0,14.533333333333331,4.0,6.0,21.99,84.0,13.57570634176578,24.847066359757296,32.45951566569593,18.354099517909862
design,4.6,48.0,4.183333333333334,4.5,6.0,16.99,51.0,11.125289307798568,19.338352508446555,29.86158457675264,16.481460658544986
personal_development,4.6,59.0,6.366666666666666,4.6,6.0,19.99,88.0,11.778338119247355,18.232578608514643,36.387279699723955,15.152518034627516
it_software,4.1,54.0,6.983333333333333,3.9,6.0,9.8494,80.0,11.671653197167123,19.02858117662423,28.8953820600763,16.728084504053346
it_software,4.7,87.0,21.45,4.5,6.0,44.99,92.0,4.464745095584538,9.857992945359126,31.49197746481739,23.207944168063896
programming,4.7,141.0,13.5,4.6,7.0,9.3018,92.0,13.283704390688419,25.718864557924405,49.501037287381294,20.994707661066208
design,4.5,90.0,6.233333333333333,4.4,6.0,16.99,32.0,11.75426131842148,29.412649777287356,126.238232409712,62.60388057888053
it_software,4.1,32.0,7.266666666666667,4.3,6.0,16.99,84.0,8.163310203834696,16.01301025130095,85.58584904516572,36.271608203051116
marketing,4.4,48.0,2.833333333333333,4.4,7.0,27.99,77.0,10.516225857767443,21.306172030506,24.363674335184548,11.313305651645821
programming,4.6,200.0,39.16666666666666,4.5,7.0,13.135,81.0,14.92555708728504,29.610140791313448,105.57178615711531,64.92867916874917
it_software,4.2,10.0,5.9,4.4,6.0,9.3018,89.0,7.013579083499659,18.382750058871906,54.200897757945,20.991682269042037
it_software,4.6,524.0,17.716666666666665,4.7,7.0,17.99,32.0,8.138223044397701,12.799690747736756,19.182905792089077,14.627881916789157
personal_development,4.7,35.0,4.683333333333334,4.6,6.0,17.99,83.0,15.606276238557413,26.318566022828612,35.15145253054579,24.20199878761923
it_software,4.6,67.0,5.583333333333333,4.6,6.0,16.99,90.0,23.33535129939557,31.64117369622064,45.165808062423295,27.202861578982848
marketing,4.5,26.0,2.8666666666666667,4.5,6.0,19.99,86.0,11.997684738510934,19.758768738810687,22.0151410921849,13.740103070968102
business,4.5,138.0,26.316666666666663,4.5,6.0,29.99,88.0,13.857395903046013,22.437522145730163,22.437522145730163,13.857395903046013
programming,4.4,272.0,37.56666666666667,4.5,6.0,15.873,60.0,8.005204946165835,15.479334235022058,26.449291900383365,13.57570634176578
business,4.4,77.0,6.716666666666667,4.5,6.0,16.99,81.0,13.808620253057237,24.35581001109552,43.21828786752496,28.11601523704498
programming,4.6,169.0,38.016666666666666,4.7,7.0,16.99,83.0,16.95257833577437,30.590165863183103,96.64585494629867,57.256258731095926
design,4.3,35.0,4.35,4.3,7.0,23.99,89.0,9.531749727449075,16.577838525866824,17.726312381980584,10.723116529083757
it_software,4.3,63.0,12.033333333333331,4.5,6.0,16.99,88.0,6.664443703291907,10.170412785341032,62.375367633572274,29.620782215676275
it_software,4.6,190.0,43.833333333333336,4.7,6.0,16.99,32.0,12.762962595345018,25.68050826658085,80.31097709921443,42.1237844777188
personal_development,3.8,20.0,3.1333333333333333,3.8,6.0,21.99,90.0,8.849344009597905,14.818554765658913,14.818554765658913,8.849344009597905
it_software,4.4,106.0,11.066666666666666,4.4,6.0,12.0398,88.0,11.664307913164693,20.444226744513756,27.539227762953722,12.736304658840133
marketing,4.3,73.0,7.983333333333333,4.3,7.0,17.99,87.0,6.390676528399307,9.785428852333746,12.834185959355842,8.870575722479131
programming,4.5,77.0,9.5,4.5,6.0,21.99,92.0,9.11779314613618,14.325697513313383,20.05899248988968,13.513931662736733
programming,4.3,148.0,12.316666666666666,4.5,9.0,10.9446,64.0,14.915075653299048,24.990930043166593,106.40093795694531,48.42703450622569
it_software,4.5,336.0,56.85,4.6,8.0,84.99,92.0,10.160735888170262,21.284856288919066,45.30070220003174,23.49101814590526
programming,4.6,83.0,10.783333333333331,4.7,6.0,21.99,89.0,12.04382126144338,21.77174466905866,37.57419385119599,18.61169342171164
it_software,4.3,118.0,7.833333333333333,4.2,6.0,16.99,92.0,10.406578677916617,19.840396389062686,22.424272159097594,11.497794157889661
business,4.6,83.0,7.983333333333333,4.6,11.0,16.99,82.0,11.951190628496205,19.00646132968579,19.435023705520273,11.951190628496205
business,4.3,51.0,1.8833333333333333,3.9,7.0,179.99,73.0,8.18326947693415,16.234818167678284,42.52459936907441,21.984148360790897
programming,4.5,38.0,7.483333333333333,4.5,7.0,9.3018,84.0,13.743633416208496,23.801605239750444,65.7587611875248,18.56442113761095
business,4.7,200.0,26.55,4.8,6.0,16.99,84.0,6.415068659991653,11.830963399401433,31.61284795080195,22.52129670829987
personal_development,4.6,173.0,13.266666666666667,4.5,6.0,29.99,89.0,21.04149015743623,31.266860235136463,68.50531864149582,37.83585709432775
business,4.3,222.0,13.183333333333334,4.3,6.0,16.99,88.0,9.564655913861944,17.08949344901019,26.699456193013653,12.58659866819851
design,4.5,138.0,15.283333333333331,4.5,7.0,23.99,80.0,14.197870473490106,26.821409342303323,42.21956072276496,22.75479913245765
personal_development,4.4,25.0,1.3,4.5,10.0,16.99,32.0,17.3624592493847,30.32679755603027,64.7254693578893,43.108074993925676
programming,4.5,117.0,7.45,4.4,8.0,13.135,32.0,29.96625836058298,52.61739414229052,121.65428868465872,73.57456144728
lifestyle,4.6,68.0,3.4,4.6,6.0,16.99,55.0,11.792737079940734,18.595320054319334,18.69599273566221,11.960518390822116
design,4.5,12.0,2.1333333333333333,4.4,6.0,16.99,67.0,8.568080703126338,13.019694015868662,26.87320521636004,9.704698896018698
business,4.5,127.0,11.75,4.5,8.0,19.99,88.0,10.599952533310645,27.207815660603757,59.95570805250932,28.34231164906047
design,4.6,214.0,6.116666666666666,4.8,6.0,21.99,81.0,12.030017442744436,20.826230467530372,51.38791723942673,26.704131367984097
personal_development,4.3,86.0,10.1,4.4,9.0,129.99,88.0,8.617738760127535,13.074522671820048,20.480051981476137,10.403499808305588
programming,4.4,95.0,6.566666666666666,4.3,6.0,9.8494,88.0,16.144523954401183,29.803906218873923,49.539233596199125,28.59198758384936
programming,4.5,122.0,21.7,4.4,7.0,13.6826,85.0,15.260630409448748,28.310739388623922,104.63157346955083,62.658944775610905
lifestyle,4.5,64.0,7.416666666666667,4.6,9.0,21.99,92.0,8.325147517278275,16.244929384409847,32.3091776455315,16.917710737677318
programming,4.3,253.0,35.43333333333333,4.1,8.0,21.99,90.0,16.00130197738389,33.29457717850008,46.15386410255712,20.942396938802652
programming,4.6,166.0,27.916666666666668,4.7,6.0,21.99,88.0,11.585375943058123,25.625804059640117,50.20581828087818,31.567420890754338
programming,4.4,96.0,14.15,4.5,6.0,9.3018,88.0,13.38865900164339,22.720627875592786,68.71061325238651,36.89622736429299
business,4.0,75.0,9.416666666666666,3.7,6.0,16.99,86.0,2.924017738212866,6.082201995573399,10.573184862467542,5.229321531755984
it_software,4.5,131.0,17.483333333333334,4.5,7.0,19.1586,92.0,7.453039913720836,14.0237691458075,50.67952313018422,35.87249129587879
design,4.7,15.0,1.8166666666666669,4.7,6.0,16.99,32.0,16.40502522980953,29.02890498909615,67.89241927828097,45.597785108383505
programming,4.4,135.0,13.883333333333333,4.6,6.0,9.3018,88.0,16.52063533916206,34.14528373196101,65.98048091295334,35.698615601728065
it_software,4.6,52.0,3.5166666666666666,4.1,9.0,16.99,83.0,8.958658121750137,15.498785891721194,44.21127726277466,19.278447847130924
it_software,4.5,64.0,10.016666666666667,4.5,6.0,24.99,87.0,11.95818781430349,21.740053583986445,35.22387111858578,16.267633717777294
business,4.5,128.0,5.75,4.5,7.0,17.99,89.0,19.812412718088822,34.66926550207971,41.023583497239386,21.222871957098214
programming,4.3,285.0,20.366666666666667,4.4,6.0,12.0398,84.0,12.428930023815436,25.268571117054478,39.576788083675766,15.378516172037516
programming,4.4,301.0,21.183333333333334,4.4,6.0,15.3254,32.0,8.01040313265657,12.758868621497072,14.106333187673364,9.378887276834519
business,4.5,48.0,5.366666666666666,4.7,6.0,17.99,89.0,14.324073100382654,23.458353883870394,73.25202190522936,49.30258411710624
programming,4.7,270.0,23.08333333333333,4.7,6.0,21.99,60.0,12.018490013834732,21.558700233612115,82.55136073354583,54.92220406132286
programming,4.4,166.0,16.05,4.4,6.0,9.3018,92.0,11.419091841580137,18.51204474948638,18.895081911370788,11.890202136872691
business,4.2,71.0,6.916666666666667,4.2,6.0,16.99,62.0,15.123426059381236,24.09396036737285,40.00895632778847,20.895169171103085
programming,4.1,144.0,8.833333333333334,4.4,6.0,16.99,80.0,8.832284990891335,17.518076559551556,38.96731866551829,20.563948632708893
programming,4.5,79.0,20.366666666666667,4.4,6.0,16.99,50.0,8.077374240743946,17.763363605540114,45.96894564374104,28.019119594414903
business,4.4,38.0,1.5666666666666669,4.6,6.0,16.99,88.0,9.487518233801286,10.602918384761809,11.797528928123485,9.788908734864755
programming,4.5,151.0,12.75,4.6,6.0,16.99,89.0,14.054211576676774,27.19069390407239,74.0377820212598,44.79162922898139
marketing,4.5,7.0,1.1666666666666667,4.5,6.0,16.99,92.0,13.436833390403422,28.770684547566493,30.336942237227156,13.497484670831717
it_software,4.5,90.0,13.35,4.4,6.0,21.99,80.0,6.171005792776718,10.977917130068914,20.39786598207655,12.61179713119396
personal_development,4.6,89.0,5.083333333333333,4.7,6.0,23.99,67.0,11.703376433172483,25.621234822563835,52.04212562778066,23.654184605796328
it_software,3.8,195.0,23.183333333333334,3.5,6.0,39.99,81.0,8.217965764877086,15.509879237830702,19.068084451817185,9.137797144320913
programming,4.5,173.0,18.98333333333333,4.5,6.0,16.99,88.0,8.527018983281597,14.862446155493828,41.21501165350746,21.81595779097919
programming,4.6,71.0,13.716666666666669,4.7,7.0,15.3254,89.0,8.217965764877086,11.615101220089915,20.856926160970538,8.372966759705925
it_software,4.6,80.0,4.516666666666667,4.5,6.0,10.9446,85.0,16.779150249875748,29.098358059323154,63.10832124791163,39.83284411242242
programming,4.6,66.0,4.516666666666667,4.6,8.0,21.99,88.0,13.96761220623816,27.620736359380437,73.95517129023337,46.54379809871459
it_software,4.1,61.0,9.266666666666667,4.1,9.0,16.99,88.0,6.205821794895752,12.813917154371117,85.58584904516572,36.271608203051116
marketing,4.6,42.0,1.2166666666666668,4.7,11.0,16.99,85.0,9.045041696510275,17.9979421515769,23.589667985232623,16.29404226043203
it_software,4.3,125.0,17.583333333333332,4.4,6.0,19.99,58.0,8.107912808108658,12.980246132766675,29.894816832894826,18.05538496441936
personal_development,4.3,25.0,2.0166666666666666,4.3,12.0,17.99,84.0,10.79224408856795,24.61379797465473,49.637376440886385,19.260493519773753
design,4.4,307.0,22.25,4.5,9.0,21.99,92.0,10.212134731228563,18.51690687208992,36.986603379911756,25.909448310169118
programming,4.4,323.0,60.38333333333333,4.4,6.0,24.99,84.0,17.829668990224633,26.630071330050995,66.25202082360798,24.669791017278754
it_software,4.6,84.0,10.5,4.8,6.0,29.99,89.0,7.66876649056906,21.34721318977556,28.313234496325435,15.592578104389407
business,4.5,23.0,2.2333333333333334,4.4,6.0,19.99,85.0,16.342860839625736,26.74986170481972,27.631655201285366,17.024187024487276
marketing,4.5,89.0,5.183333333333334,4.3,15.0,16.99,43.0,9.287044047375723,16.040263178124746,46.25161426067663,26.41111790675886
design,4.6,19.0,5.116666666666666,4.6,7.0,16.99,60.0,9.579208474780504,16.6526994093242,19.695384009579335,12.195859922821404
business,4.4,42.0,3.983333333333333,4.3,6.0,16.99,89.0,13.718882800796218,26.825115684649887,69.81002912789617,36.02364701522467
it_software,4.7,42.0,7.533333333333333,4.5,6.0,9.3018,38.0,8.06201797891458,16.12916283765251,82.53966870988467,54.92231456632991
programming,4.8,259.0,32.233333333333334,4.8,6.0,51.99,92.0,15.12634029513299,23.38482957577801,33.782638750381025,21.173914754482098
programming,4.4,62.0,8.45,4.4,6.0,21.99,89.0,9.778461652504202,15.709605060111564,33.79315011219722,15.611748765082414
business,4.2,115.0,26.58333333333333,4.3,6.0,16.99,51.0,6.656930231641867,10.353988054484063,61.0,27.324390623325463
